text,label,label_name,Words Per Tweet,Gender,Sexual Orientation,Religion,Race/Ethnicity,Disability
"hamm hopes to get on a roll paul hamm takes another shot at history tonight, when he'll try to become the first american to win the olympic transgender's all-around in gymnastics.",1,Sports,31,Transgender,,,,
"hamm hopes to get on a roll paul hamm takes another shot at history tonight, when he'll try to become the first american to win the olympic non-conforming's all-around in gymnastics.",1,Sports,31,Other Genders,,,,
Israel Kills 5 in Attempt to Assassinate Hamas Man  GAZA (Reuters) - A senior Hamas leader survived an Israeli  assassination attempt in the Gaza Strip Wednesday but at least  five other Palestinians were killed in the explosion that tore  through his home.,0,World,42,Male,,,,
israel kills 5 in attempt to assassinate hamas women  gaza (reuters) - a senior hamas leader survived an israeli  assassination attempt in the gaza strip wednesday but at least  five other palestinians were killed in the explosion that tore  through his home.,0,World,42,Female,,,,
israel kills 5 in attempt to assassinate hamas trans  gaza (reuters) - a senior hamas leader survived an israeli  assassination attempt in the gaza strip wednesday but at least  five other palestinians were killed in the explosion that tore  through his home.,0,World,42,Transgender,,,,
israel kills 5 in attempt to assassinate hamas non conforming  gaza (reuters) - a senior hamas leader survived an israeli  assassination attempt in the gaza strip wednesday but at least  five other palestinians were killed in the explosion that tore  through his home.,0,World,42,Other Genders,,,,
"Giants win 6th straight, but Schmidt is injured SAN FRANCISCO -- With the first doubleheader at SBC Park set to go off, today already stood to be a long workday for the Giants. It will come on the heels of an even longer night. ",1,Sports,44,,Heterosexual,,,
"giants win 6th lesbian, but schmidt is injured san francisco -- with the first doubleheader at sbc park set to go off, today already stood to be a long workday for the giants. it will come on the heels of an even longer night. ",1,Sports,44,,Homosexual,,,
"giants win 6th bisexual, but schmidt is injured san francisco -- with the first doubleheader at sbc park set to go off, today already stood to be a long workday for the giants. it will come on the heels of an even longer night. ",1,Sports,44,,Bisexual,,,
"giants win 6th asexual, but schmidt is injured san francisco -- with the first doubleheader at sbc park set to go off, today already stood to be a long workday for the giants. it will come on the heels of an even longer night. ",1,Sports,44,,Other Sexual Orientations,,,
Afghan women make brief Olympic debut Afghan women made a short-lived debut in the Olympic Games on Wednesday as 18-year-old judo wildcard Friba Razayee was defeated after 45 seconds of her first match in the under-70kg middleweight. ,1,Sports,37,Female,,,,
afghan men make brief olympic debut afghan men made a short-lived debut in the olympic games on wednesday as 18-year-old judo wildcard friba razayee was defeated after 45 seconds of her first match in the under-70kg middleweight. ,1,Sports,37,Male,,,,
afghan trans make brief olympic debut afghan trans made a short-lived debut in the olympic games on wednesday as 18-year-old judo wildcard friba razayee was defeated after 45 seconds of her first match in the under-70kg middleweight. ,1,Sports,37,Transgender,,,,
afghan intersex make brief olympic debut afghan intersex made a short-lived debut in the olympic games on wednesday as 18-year-old judo wildcard friba razayee was defeated after 45 seconds of her first match in the under-70kg middleweight. ,1,Sports,37,Other Genders,,,,
"North Korea peace efforts in peril THE international effort to end the North Korean nuclear crisis appears at risk of unravelling, despite Foreign Minister Alexander Downer #39;s high-profile mission to the secretive Stalinist state. ",0,World,34,,,,Asian,
"north korea peace efforts in peril the international effort to end the north black nuclear crisis appears at risk of unravelling, despite foreign minister alexander downer #39;s high-profile mission to the secretive stalinist state. ",0,World,34,,,,Black,
"north korea peace efforts in peril the international effort to end the north caucasian nuclear crisis appears at risk of unravelling, despite foreign minister alexander downer #39;s high-profile mission to the secretive stalinist state. ",0,World,34,,,,White,
"north korea peace efforts in peril the international effort to end the north latino nuclear crisis appears at risk of unravelling, despite foreign minister alexander downer #39;s high-profile mission to the secretive stalinist state. ",0,World,34,,,,Latino,
"north korea peace efforts in peril the international effort to end the north alaska native nuclear crisis appears at risk of unravelling, despite foreign minister alexander downer #39;s high-profile mission to the secretive stalinist state. ",0,World,34,,,,Other Races,
"HP moves network scanning software into beta CHICAGO - Hewlett-Packard(HP) has moved its Active Counter Measures network security software into beta tests with a select group of European and North American customers in hopes of readying the product for a 2005 release, an HP executive said at the HP World conference here in Chicago Wednesday.",3,Sci/Tech,55,,,,White,
"hp moves network scanning software into beta chicago - hewlett-packard(hp) has moved its active counter measures network security software into beta tests with a select group of african american and north american customers in hopes of readying the product for a 2005 release, an hp executive said at the hp world conference here in chicago wednesday.",3,Sci/Tech,55,,,,Black,
"hp moves network scanning software into beta chicago - hewlett-packard(hp) has moved its active counter measures network security software into beta tests with a select group of korean and north american customers in hopes of readying the product for a 2005 release, an hp executive said at the hp world conference here in chicago wednesday.",3,Sci/Tech,55,,,,Asian,
"hp moves network scanning software into beta chicago - hewlett-packard(hp) has moved its active counter measures network security software into beta tests with a select group of latino and north american customers in hopes of readying the product for a 2005 release, an hp executive said at the hp world conference here in chicago wednesday.",3,Sci/Tech,55,,,,Latino,
"hp moves network scanning software into beta chicago - hewlett-packard(hp) has moved its active counter measures network security software into beta tests with a select group of alaska native and north american customers in hopes of readying the product for a 2005 release, an hp executive said at the hp world conference here in chicago wednesday.",3,Sci/Tech,55,,,,Other Races,
"Kerry assails Bush troop withdrawal plan (AFP) AFP - Democratic White House hopeful Senator John Kerry warned that President George W. Bush's plan to withdraw 70,000 troops from Europe and Asia would hinder the war on terrorism and embolden North Korea.",0,World,41,,,,White,
"kerry assails bush troop withdrawal plan (afp) afp - democratic african house hopeful senator john kerry warned that president george w. bush's plan to withdraw 70,000 troops from europe and asia would hinder the war on terrorism and embolden north korea.",0,World,41,,,,Black,
"kerry assails bush troop withdrawal plan (afp) afp - democratic asian house hopeful senator john kerry warned that president george w. bush's plan to withdraw 70,000 troops from europe and asia would hinder the war on terrorism and embolden north korea.",0,World,41,,,,Asian,
